x,y,class,log_loss
4.788297653198242188e+01,-2.872150421142578125e+01,5.000000000000000000e+00,4.410753263073274866e-06
-1.366330337524414062e+01,6.617421150207519531e+00,2.000000000000000000e+00,5.406807899475097656e+00
-3.526954269409179688e+01,1.732892394065856934e+00,6.000000000000000000e+00,4.628684837371110916e-03
-2.094653892517089844e+01,-2.912607574462890625e+01,2.000000000000000000e+00,4.910225979983806610e-03
3.981124114990234375e+01,-2.585681343078613281e+01,5.000000000000000000e+00,3.120338311418890953e-03
-2.843144989013671875e+01,1.362180423736572266e+01,6.000000000000000000e+00,2.966746091842651367e-01
1.374896144866943359e+01,-5.606655120849609375e+01,8.000000000000000000e+00,1.192092895507812500e-07
6.781796264648437500e+01,-2.932989692687988281e+01,5.000000000000000000e+00,3.576279254957626108e-07
-5.925311279296875000e+01,-4.778034591674804688e+01,6.000000000000000000e+00,1.006056182086467743e-02
4.972420501708984375e+01,2.825520896911621094e+01,9.000000000000000000e+00,4.092036932706832886e-02
1.268280220031738281e+01,5.908817291259765625e+01,1.000000000000000000e+00,0.000000000000000000e+00
-5.452397823333740234e+00,2.468608665466308594e+01,3.000000000000000000e+00,8.539436385035514832e-03
1.274787998199462891e+01,7.310289764404296875e+01,1.000000000000000000e+00,0.000000000000000000e+00
-6.902088928222656250e+01,-2.663097763061523438e+01,4.000000000000000000e+00,2.758465521037578583e-02
6.445336151123046875e+01,-2.345898246765136719e+01,5.000000000000000000e+00,6.794952696509426460e-06
6.956031799316406250e+01,1.707212257385253906e+01,9.000000000000000000e+00,7.474701851606369019e-05
-1.720407104492187500e+01,2.909412193298339844e+01,0.000000000000000000e+00,1.646028161048889160e-01
4.585755538940429688e+01,2.611653137207031250e+01,9.000000000000000000e+00,8.162566423416137695e-01
-4.169152832031250000e+01,3.586878204345703125e+01,0.000000000000000000e+00,7.382155861705541611e-03
-1.216978073120117188e+01,-1.843894839286804199e+00,3.000000000000000000e+00,2.256490662693977356e-02
7.004114532470703125e+01,-1.847402000427246094e+01,5.000000000000000000e+00,3.039841431018430740e-06
-2.858969688415527344e+01,-2.066376113891601562e+01,6.000000000000000000e+00,5.683032050728797913e-02
1.518517398834228516e+01,6.541806030273437500e+01,1.000000000000000000e+00,0.000000000000000000e+00
3.187227439880371094e+01,-2.758128738403320312e+01,5.000000000000000000e+00,2.384214167250320315e-05
4.684689998626708984e+00,-3.111112022399902344e+01,8.000000000000000000e+00,3.814704541582614183e-06
4.592010879516601562e+01,-3.782774734497070312e+01,5.000000000000000000e+00,0.000000000000000000e+00
-5.818997573852539062e+01,-4.377060699462890625e+01,6.000000000000000000e+00,1.416306622559204698e-04
-5.670325851440429688e+01,1.539647579193115234e+01,6.000000000000000000e+00,6.824685633182525635e-02
6.916683197021484375e+01,1.203746318817138672e+01,9.000000000000000000e+00,2.980232807203719858e-07
-2.549239158630371094e+00,6.943119812011718750e+01,1.000000000000000000e+00,1.168257858807919547e-05
5.613017654418945312e+01,3.298125457763671875e+01,9.000000000000000000e+00,5.761717259883880615e-02
1.393514752388000488e+00,6.274726486206054688e+01,1.000000000000000000e+00,4.172333774477010593e-06
3.463512802124023438e+01,1.338297367095947266e+01,7.000000000000000000e+00,7.927732076495885849e-05
-9.841114997863769531e+00,6.903885650634765625e+01,1.000000000000000000e+00,1.847318490035831928e-04
1.076636695861816406e+01,-2.802908706665039062e+01,8.000000000000000000e+00,4.768382950715022162e-06
-3.391356277465820312e+01,2.037425994873046875e+01,0.000000000000000000e+00,9.732922911643981934e-02
3.146028280258178711e+00,3.200454711914062500e+01,3.000000000000000000e+00,9.415549039840698242e-02
-3.543610763549804688e+01,-4.393948554992675781e+00,4.000000000000000000e+00,8.170961518771946430e-04
-5.473274993896484375e+01,4.822734832763671875e+01,0.000000000000000000e+00,6.849505752325057983e-02
-5.346620559692382812e+01,-3.577925872802734375e+01,2.000000000000000000e+00,1.807120203971862793e+00
-3.956623458862304688e+01,2.146143531799316406e+01,0.000000000000000000e+00,1.225610136985778809e+00
5.588294982910156250e+00,2.922603225708007812e+01,3.000000000000000000e+00,2.628559479489922523e-03
6.035274028778076172e+00,3.133670425415039062e+01,3.000000000000000000e+00,3.289074450731277466e-02
8.936928749084472656e+00,-4.981928253173828125e+01,8.000000000000000000e+00,9.536747711536008865e-07
1.714435768127441406e+01,-5.221653747558593750e+01,8.000000000000000000e+00,0.000000000000000000e+00
-4.327200698852539062e+01,3.239706802368164062e+01,0.000000000000000000e+00,1.626898720860481262e-02
4.222773551940917969e+00,2.163380050659179688e+01,3.000000000000000000e+00,6.189087871462106705e-03
-6.699233245849609375e+01,-4.438326263427734375e+01,6.000000000000000000e+00,1.878754198551177979e-01
1.393337917327880859e+01,-5.534838485717773438e+01,8.000000000000000000e+00,0.000000000000000000e+00
5.519647121429443359e+00,6.464424896240234375e+01,1.000000000000000000e+00,2.384186075232719304e-07
-7.915258407592773438e+00,4.789528274536132812e+01,1.000000000000000000e+00,8.585561299696564674e-04
2.060811758041381836e+00,3.003073120117187500e+01,3.000000000000000000e+00,1.029842766001820564e-03
8.527392894029617310e-02,1.775855255126953125e+01,3.000000000000000000e+00,1.312699867412447929e-03
-3.850202941894531250e+01,-2.488755989074707031e+01,2.000000000000000000e+00,1.223641261458396912e-01
-4.083541107177734375e+01,-2.459987449645996094e+01,2.000000000000000000e+00,8.059648275375366211e-01
-6.898170471191406250e+00,6.985918426513671875e+01,1.000000000000000000e+00,2.229238634754437953e-05
1.707850265502929688e+01,-5.352745819091796875e+01,8.000000000000000000e+00,0.000000000000000000e+00
-8.153069496154785156e+00,1.506564426422119141e+01,3.000000000000000000e+00,9.164175018668174744e-03
-3.980824661254882812e+01,-2.540139198303222656e+01,2.000000000000000000e+00,1.940522938966751099e-01
-3.793519592285156250e+01,9.585333824157714844e+00,0.000000000000000000e+00,1.393993616104125977e+00
-2.599201393127441406e+01,-2.265740394592285156e+01,2.000000000000000000e+00,6.048021912574768066e-01
-2.702905273437500000e+01,-5.519468784332275391e+00,3.000000000000000000e+00,2.624876260757446289e+00
-3.344067764282226562e+01,-2.525469398498535156e+01,2.000000000000000000e+00,1.568520441651344299e-02
-4.189748764038085938e+00,5.296561241149902344e+00,3.000000000000000000e+00,8.892378769814968109e-03
5.082621383666992188e+01,2.488150405883789062e+01,9.000000000000000000e+00,2.775045577436685562e-03
-2.746568489074707031e+01,-5.127552032470703125e+01,2.000000000000000000e+00,8.990647271275520325e-03
-8.507146835327148438e-01,1.255732250213623047e+01,3.000000000000000000e+00,6.544803909491747618e-05
-5.182629394531250000e+01,2.826053810119628906e+01,0.000000000000000000e+00,4.009944573044776917e-02
-6.900780487060546875e+01,-1.490289306640625000e+01,4.000000000000000000e+00,5.233188625425100327e-03
3.251605987548828125e+01,-2.442478370666503906e+01,5.000000000000000000e+00,2.410214627161622047e-03
3.460930252075195312e+01,-7.259807586669921875e+00,7.000000000000000000e+00,1.691041863523423672e-03
4.760604381561279297e+00,5.001282501220703125e+01,1.000000000000000000e+00,1.657022767176385969e-05
-6.343172073364257812e+01,-5.332154464721679688e+01,6.000000000000000000e+00,5.137650668621063232e-02
-4.207636833190917969e+00,5.758314514160156250e+01,1.000000000000000000e+00,3.475011180853471160e-05
-3.297806930541992188e+01,1.566418838500976562e+01,0.000000000000000000e+00,1.083642959594726562e+00
-5.656180572509765625e+01,4.785327529907226562e+01,0.000000000000000000e+00,6.667500361800193787e-03
-1.185499000549316406e+01,-7.450217008590698242e-01,3.000000000000000000e+00,2.819909453392028809e-01
1.304526996612548828e+01,-4.638038253784179688e+01,8.000000000000000000e+00,4.768372718899627216e-07
6.904743957519531250e+01,-1.526365947723388672e+01,5.000000000000000000e+00,4.013543203473091125e-02
-1.070698380470275879e+00,6.533142852783203125e+01,1.000000000000000000e+00,5.602852525043999776e-06
-2.976775741577148438e+01,-1.465361022949218750e+01,6.000000000000000000e+00,1.971969157457351685e-01
4.707051849365234375e+01,-3.257798385620117188e+01,5.000000000000000000e+00,1.370907739328686148e-06
-3.907323837280273438e+01,-4.096495437622070312e+01,4.000000000000000000e+00,5.565236210823059082e-01
5.683972358703613281e+00,-5.279732894897460938e+01,8.000000000000000000e+00,1.645101656322367489e-05
-4.672355651855468750e+00,7.868267059326171875e+01,1.000000000000000000e+00,2.205374357799883001e-06
3.461450195312500000e+01,-9.796441078186035156e+00,7.000000000000000000e+00,4.318668041378259659e-03
-4.516067981719970703e+00,6.091847991943359375e+01,1.000000000000000000e+00,1.347074066870845854e-05
-6.830251312255859375e+01,-5.136019134521484375e+01,6.000000000000000000e+00,7.927449587441515177e-06
-7.218143463134765625e+01,-1.918129920959472656e+01,4.000000000000000000e+00,7.231571245938539505e-03
5.560418701171875000e+01,3.285243988037109375e+01,9.000000000000000000e+00,1.059245411306619644e-02
-3.202411651611328125e+01,-1.079152679443359375e+01,4.000000000000000000e+00,1.198217738419771194e-02
-2.722616767883300781e+01,-2.818616867065429688e+01,2.000000000000000000e+00,1.047760128974914551e+00
7.249869823455810547e+00,8.087765502929687500e+01,1.000000000000000000e+00,0.000000000000000000e+00
4.381846618652343750e+01,-3.317546463012695312e+01,5.000000000000000000e+00,7.391003236989490688e-06
-1.391839790344238281e+01,2.053886413574218750e+00,3.000000000000000000e+00,1.300045251846313477e-01
-5.544691085815429688e+00,2.619049072265625000e+01,1.000000000000000000e+00,2.235744714736938477e+00
4.445047760009765625e+01,-3.833523559570312500e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.095070552825927734e+01,-6.979811096191406250e+01,8.000000000000000000e+00,5.960466182841628324e-07
3.237259292602539062e+01,2.722529602050781250e+01,7.000000000000000000e+00,6.338577950373291969e-04
2.067841148376464844e+01,-5.728199481964111328e+00,7.000000000000000000e+00,1.853280118666589260e-04
2.989003944396972656e+01,-5.631382465362548828e-01,7.000000000000000000e+00,5.158323911018669605e-04
-1.416285991668701172e+01,-5.687975311279296875e+01,2.000000000000000000e+00,2.994389506056904793e-04
3.712132263183593750e+01,-7.207751750946044922e+00,7.000000000000000000e+00,3.991594165563583374e-02
6.589983367919921875e+01,-2.799271774291992188e+01,5.000000000000000000e+00,0.000000000000000000e+00
-2.181796646118164062e+01,9.329671263694763184e-01,4.000000000000000000e+00,6.290555000305175781e-01
-5.304547119140625000e+01,-2.803836250305175781e+01,4.000000000000000000e+00,4.189119338989257812e-01
-2.033184623718261719e+01,-5.430133056640625000e+01,2.000000000000000000e+00,1.842944300733506680e-03
-5.428744506835937500e+01,4.550245666503906250e+01,0.000000000000000000e+00,1.604711404070258141e-03
-5.696561813354492188e+01,-2.247333335876464844e+01,6.000000000000000000e+00,2.243574380874633789e+00
-1.522642016410827637e+00,-2.164802360534667969e+01,8.000000000000000000e+00,7.379743456840515137e-02
6.884942626953125000e+01,2.692958641052246094e+01,9.000000000000000000e+00,7.677372923353686929e-05
7.070619201660156250e+01,2.102211952209472656e+01,9.000000000000000000e+00,2.199435584770981222e-05
3.250316619873046875e+01,-2.625074005126953125e+01,5.000000000000000000e+00,2.400567173026502132e-04
1.544172954559326172e+01,-4.946121597290039062e+01,8.000000000000000000e+00,5.960464477539062500e-08
-4.496352005004882812e+01,4.250582504272460938e+01,0.000000000000000000e+00,7.641850388608872890e-04
-4.563080215454101562e+01,-9.105609893798828125e+00,4.000000000000000000e+00,2.713424386456608772e-03
-5.538185119628906250e+01,-1.671387481689453125e+01,4.000000000000000000e+00,6.866311188787221909e-03
1.598674178123474121e+00,6.009768295288085938e+01,1.000000000000000000e+00,1.966955323950969614e-06
5.140158653259277344e+00,3.260855484008789062e+01,3.000000000000000000e+00,6.785108894109725952e-02
3.941900253295898438e+01,2.934555625915527344e+01,7.000000000000000000e+00,3.218877688050270081e-02
7.061375427246093750e+01,-6.201250553131103516e+00,9.000000000000000000e+00,7.661431431770324707e-01
-3.356904983520507812e+01,4.138088607788085938e+01,0.000000000000000000e+00,1.019196659326553345e-01
-4.129765701293945312e+01,4.844421386718750000e+01,0.000000000000000000e+00,6.830925849499180913e-05
5.578148269653320312e+01,2.639841651916503906e+01,9.000000000000000000e+00,1.322107668966054916e-02
9.753183364868164062e+00,-2.644555664062500000e+01,8.000000000000000000e+00,3.397470436539151706e-06
3.411610412597656250e+01,-2.954710006713867188e+01,5.000000000000000000e+00,1.090770911105209962e-05
-1.407875919342041016e+01,1.284577751159667969e+01,3.000000000000000000e+00,2.147375345230102539e-01
-3.752431488037109375e+01,4.028219223022460938e+01,0.000000000000000000e+00,1.864740275777876377e-03
3.408303451538085938e+01,8.020076751708984375e+00,7.000000000000000000e+00,2.849142583727370948e-05
1.553852438926696777e+00,6.430564117431640625e+01,1.000000000000000000e+00,2.622607780722319148e-06
5.878886413574218750e+01,2.042423439025878906e+01,9.000000000000000000e+00,1.210643604281358421e-04
1.786595344543457031e+01,-4.601969242095947266e+00,7.000000000000000000e+00,6.417317315936088562e-03
1.150375485420227051e+00,-3.067160797119140625e+01,8.000000000000000000e+00,9.960432362277060747e-05
-4.246524810791015625e+01,-2.220890617370605469e+01,4.000000000000000000e+00,3.076559305191040039e-01
-3.857780456542968750e+01,3.450590896606445312e+01,0.000000000000000000e+00,1.756483167409896851e-01
5.801923751831054688e+01,2.804277801513671875e+01,9.000000000000000000e+00,3.793631447479128838e-03
6.055813598632812500e+01,3.251229095458984375e+01,9.000000000000000000e+00,8.796148467808961868e-04
1.743341636657714844e+01,6.153422546386718750e+01,1.000000000000000000e+00,0.000000000000000000e+00
-2.845841789245605469e+01,-4.593357086181640625e+01,2.000000000000000000e+00,1.128654577769339085e-03
-4.202262115478515625e+01,9.532881736755371094e+00,0.000000000000000000e+00,5.807207152247428894e-02
-2.411382865905761719e+01,1.624655151367187500e+01,6.000000000000000000e+00,6.880791187286376953e-01
-1.924510574340820312e+01,-5.681910705566406250e+01,2.000000000000000000e+00,6.927862996235489845e-04
-5.501997375488281250e+01,-2.833526039123535156e+01,2.000000000000000000e+00,8.885761499404907227e-01
4.044398117065429688e+01,-2.301572418212890625e+01,5.000000000000000000e+00,1.012002700008451939e-03
7.208855628967285156e+00,7.793317413330078125e+01,1.000000000000000000e+00,0.000000000000000000e+00
-5.233419036865234375e+01,2.321323585510253906e+01,0.000000000000000000e+00,2.948956750333309174e-02
-4.089949417114257812e+01,-4.387392425537109375e+01,4.000000000000000000e+00,3.961022794246673584e-01
9.961537361145019531e+00,-3.361902618408203125e+01,8.000000000000000000e+00,4.291543518775142729e-06
2.096388578414916992e+00,2.417030334472656250e+01,3.000000000000000000e+00,2.663879189640283585e-03
-5.807815551757812500e+01,-2.964562797546386719e+01,4.000000000000000000e+00,1.633759588003158569e-01
1.282896614074707031e+01,-3.159936523437500000e+01,8.000000000000000000e+00,7.152559646783629432e-07
-1.868593788146972656e+01,-1.900151252746582031e+00,3.000000000000000000e+00,3.178690746426582336e-02
-6.966486358642578125e+01,-1.770939254760742188e+01,4.000000000000000000e+00,6.752648856490850449e-03
-4.515256118774414062e+01,5.146698379516601562e+01,0.000000000000000000e+00,2.658402445376850665e-05
-4.879335021972656250e+01,4.825257492065429688e+01,0.000000000000000000e+00,1.706030452623963356e-04
-2.982307434082031250e+00,2.043188476562500000e+01,3.000000000000000000e+00,7.816030411049723625e-04
-3.164179611206054688e+01,2.622212791442871094e+01,6.000000000000000000e+00,2.867044806480407715e-01
2.846118354797363281e+01,-1.909712672233581543e+00,7.000000000000000000e+00,3.519677557051181793e-04
-5.747202682495117188e+01,-1.407374477386474609e+01,2.000000000000000000e+00,1.423658728599548340e+00
-5.190097045898437500e+01,-8.481125831604003906e+00,4.000000000000000000e+00,1.384711795253679156e-04
9.571998119354248047e-01,7.230271911621093750e+01,1.000000000000000000e+00,8.344653679159819148e-07
4.368809127807617188e+01,-1.440804767608642578e+01,5.000000000000000000e+00,1.046042203903198242e+00
-1.562984371185302734e+01,2.182065963745117188e+00,2.000000000000000000e+00,3.857462406158447266e+00
-3.524662399291992188e+01,3.763323211669921875e+01,0.000000000000000000e+00,4.235990345478057861e-01
1.700339698791503906e+01,6.249100685119628906e+00,7.000000000000000000e+00,1.311303094553295523e-06
5.752241516113281250e+01,2.940839958190917969e+01,9.000000000000000000e+00,2.736255526542663574e-03
7.166265106201171875e+01,8.070864081382751465e-01,9.000000000000000000e+00,8.321154746226966381e-05
-6.059083938598632812e+00,6.985350799560546875e+01,1.000000000000000000e+00,8.344684829353354871e-06
4.575496292114257812e+01,-1.510751628875732422e+01,5.000000000000000000e+00,6.407444179058074951e-02
5.832478713989257812e+01,-2.209687423706054688e+01,5.000000000000000000e+00,1.736419042572379112e-03
5.334348297119140625e+01,2.424597167968750000e+01,9.000000000000000000e+00,3.677746281027793884e-02
-1.832141637802124023e+00,5.249064254760742188e+01,1.000000000000000000e+00,4.649173206416890025e-06
-4.383769607543945312e+01,-1.563326168060302734e+01,4.000000000000000000e+00,4.830067977309226990e-02
-3.087208557128906250e+01,2.721182441711425781e+01,6.000000000000000000e+00,2.281659692525863647e-01
1.096883106231689453e+01,6.983126068115234375e+01,1.000000000000000000e+00,0.000000000000000000e+00
-3.176899337768554688e+01,-2.679345893859863281e+01,2.000000000000000000e+00,4.058505594730377197e-02
5.468348503112792969e+00,-7.212109375000000000e+01,8.000000000000000000e+00,2.253081038361415267e-05
-1.971212959289550781e+01,1.075390219688415527e+00,3.000000000000000000e+00,7.977134734392166138e-02
5.783029174804687500e+01,-2.819150924682617188e+01,5.000000000000000000e+00,2.384186075232719304e-07
3.772047805786132812e+01,2.002656173706054688e+01,7.000000000000000000e+00,1.899111270904541016e-01
1.309700393676757812e+01,-3.867007446289062500e+01,8.000000000000000000e+00,1.615298970136791468e-05
-5.494579696655273438e+01,4.474051284790039062e+01,0.000000000000000000e+00,1.484862004872411489e-04
-7.037432098388671875e+01,-2.552804374694824219e+01,4.000000000000000000e+00,1.577525138854980469e-01
-1.190187740325927734e+01,-5.656280136108398438e+01,2.000000000000000000e+00,5.552239250391721725e-03
1.598803901672363281e+01,3.459366321563720703e+00,7.000000000000000000e+00,2.949672925751656294e-04
-4.025659561157226562e+01,-3.243858718872070312e+01,2.000000000000000000e+00,4.015809390693902969e-03
4.406712341308593750e+01,2.359813117980957031e+01,7.000000000000000000e+00,4.001468420028686523e-01
7.328300476074218750e+01,-2.115270423889160156e+01,5.000000000000000000e+00,0.000000000000000000e+00
-3.519594573974609375e+01,2.598299026489257812e+01,0.000000000000000000e+00,2.258783102035522461e+00
1.012392807006835938e+01,-5.912609481811523438e+01,8.000000000000000000e+00,1.788139485370265902e-07
3.552233505249023438e+01,-3.810966491699218750e+00,7.000000000000000000e+00,2.363850828260183334e-03
1.043287181854248047e+01,-4.583010864257812500e+01,8.000000000000000000e+00,2.872985169233288616e-05
-3.090116500854492188e+00,-2.033619499206542969e+01,8.000000000000000000e+00,2.065419256687164307e-01
-5.030433273315429688e+01,-1.194524383544921875e+01,4.000000000000000000e+00,4.201221745461225510e-04
6.100447082519531250e+01,2.181692504882812500e+01,9.000000000000000000e+00,3.381470590829849243e-02
-1.347294044494628906e+01,-4.371399307250976562e+01,2.000000000000000000e+00,5.041844397783279419e-02
3.257715606689453125e+01,-2.760821723937988281e+01,5.000000000000000000e+00,1.633180545468349010e-05
5.156029129028320312e+01,-2.995690917968750000e+01,5.000000000000000000e+00,1.204086293000727892e-04
7.810190582275390625e+01,3.492745161056518555e+00,9.000000000000000000e+00,2.348450652789324522e-05
6.952730560302734375e+01,1.631254577636718750e+01,9.000000000000000000e+00,2.664363091753330082e-05
-6.380056762695312500e+01,-3.692520523071289062e+01,6.000000000000000000e+00,1.677555799484252930e+00
-6.309793853759765625e+01,-1.768659019470214844e+01,4.000000000000000000e+00,1.734806923195719719e-03
-3.782250213623046875e+01,-3.480972290039062500e+01,2.000000000000000000e+00,1.624511741101741791e-02
-2.745034980773925781e+01,2.913125991821289062e+01,6.000000000000000000e+00,4.670617878437042236e-01
-5.686929321289062500e+01,1.538638305664062500e+01,6.000000000000000000e+00,1.582901366055011749e-02
-2.662541770935058594e+01,8.220350265502929688e+00,3.000000000000000000e+00,8.923597335815429688e-01
1.370379829406738281e+01,-5.908309936523437500e+01,8.000000000000000000e+00,1.788139485370265902e-07
2.966454696655273438e+01,-2.840631961822509766e+00,7.000000000000000000e+00,2.751132706180214882e-04
-5.482428741455078125e+01,1.501049995422363281e+01,6.000000000000000000e+00,4.779237322509288788e-03
-2.809416580200195312e+01,-4.026549530029296875e+01,6.000000000000000000e+00,2.488833814859390259e-01
2.755105972290039062e+01,7.311573982238769531e+00,7.000000000000000000e+00,8.583106136939022690e-06
4.686691665649414062e+01,-2.942674827575683594e+01,5.000000000000000000e+00,7.987054232216905802e-06
-3.713279724121093750e+01,-4.135808563232421875e+01,2.000000000000000000e+00,1.032807826995849609e-01
5.321590805053710938e+01,2.447875404357910156e+01,9.000000000000000000e+00,1.039447411894798279e-01
-3.356363296508789062e+01,3.874944305419921875e+01,0.000000000000000000e+00,5.767088532447814941e-01
5.010131359100341797e+00,1.897099876403808594e+01,3.000000000000000000e+00,6.147724343463778496e-04
-6.315125656127929688e+01,-2.585437393188476562e+01,4.000000000000000000e+00,2.257679589092731476e-02
-6.048686981201171875e+01,-1.389802837371826172e+01,4.000000000000000000e+00,1.352807623334228992e-03
1.522047328948974609e+01,-5.311543273925781250e+01,8.000000000000000000e+00,0.000000000000000000e+00
-6.574169921875000000e+01,-2.011595153808593750e+01,4.000000000000000000e+00,1.893284963443875313e-03
-3.179030799865722656e+01,3.777481079101562500e+01,0.000000000000000000e+00,1.616079173982143402e-02
-3.854487991333007812e+01,-4.538237762451171875e+01,2.000000000000000000e+00,7.034494280815124512e-01
4.522702789306640625e+01,2.991137504577636719e+01,7.000000000000000000e+00,4.829571843147277832e-01
-4.885527420043945312e+01,2.720816612243652344e+01,0.000000000000000000e+00,1.725949943065643311e-01
3.618563842773437500e+01,-2.433114433288574219e+01,5.000000000000000000e+00,6.790678016841411591e-04
-2.271582603454589844e+01,4.661139011383056641e+00,2.000000000000000000e+00,9.021209478378295898e-01
-5.156403732299804688e+01,1.729347419738769531e+01,6.000000000000000000e+00,3.234470635652542114e-02
-3.236161422729492188e+01,-1.532055950164794922e+01,6.000000000000000000e+00,1.245443582534790039e+00
1.169199085235595703e+01,-6.617131805419921875e+01,8.000000000000000000e+00,2.384186075232719304e-07
-5.066065979003906250e+01,2.479252243041992188e+01,0.000000000000000000e+00,3.632768094539642334e-01
-3.258269500732421875e+01,3.336953353881835938e+01,6.000000000000000000e+00,6.557866334915161133e-01
-3.706285095214843750e+01,-2.666682052612304688e+01,2.000000000000000000e+00,6.766150705516338348e-03
-4.508825302124023438e+01,3.514260864257812500e+01,0.000000000000000000e+00,3.168630972504615784e-02
-3.660892486572265625e+01,-2.521145820617675781e+01,2.000000000000000000e+00,1.142560970038175583e-02
4.327472305297851562e+01,-2.573956489562988281e+01,5.000000000000000000e+00,5.579150456469506025e-05
7.158135223388671875e+01,-2.305105972290039062e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.888554811477661133e+00,-1.799681282043457031e+01,8.000000000000000000e+00,5.684322095476090908e-04
-5.148001480102539062e+01,4.171880722045898438e+01,0.000000000000000000e+00,5.802406813018023968e-04
3.400226593017578125e+01,-7.635811805725097656e+00,7.000000000000000000e+00,1.770931063219904900e-03
-4.982501602172851562e+01,5.037461471557617188e+01,0.000000000000000000e+00,2.342490006412845105e-05
9.128660202026367188e+00,-3.275905227661132812e+01,8.000000000000000000e+00,1.215942120325053111e-05
6.861228942871093750e+01,-1.407050013542175293e+00,9.000000000000000000e+00,2.605658373795449734e-04
-5.465350341796875000e+01,2.752154350280761719e+01,0.000000000000000000e+00,1.855536922812461853e-02
-2.092509460449218750e+01,-4.182902908325195312e+01,2.000000000000000000e+00,2.246696501970291138e-03
1.179533958435058594e+01,5.925656509399414062e+01,1.000000000000000000e+00,2.384186075232719304e-07
-4.405743408203125000e+01,-2.279196166992187500e+01,2.000000000000000000e+00,3.385057151317596436e-01
5.359720993041992188e+01,-3.576066589355468750e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.534383893013000488e+00,5.322076034545898438e+01,1.000000000000000000e+00,1.192093577628838830e-06
-2.112152481079101562e+01,2.798925018310546875e+01,6.000000000000000000e+00,1.228198409080505371e+00
-3.945351028442382812e+01,-3.947225952148437500e+01,2.000000000000000000e+00,3.396571055054664612e-02
6.411260223388671875e+01,8.886154174804687500e+00,9.000000000000000000e+00,1.800076461222488433e-05
-5.912555694580078125e+01,-5.029285430908203125e+01,6.000000000000000000e+00,8.053445490077137947e-04
-4.445727539062500000e+01,-1.816469764709472656e+01,4.000000000000000000e+00,7.480470091104507446e-02
6.770000457763671875e+01,-5.848850250244140625e+00,9.000000000000000000e+00,1.799228042364120483e-02
7.215559387207031250e+01,3.240039944648742676e-02,9.000000000000000000e+00,2.264979002575273626e-06
-7.544293403625488281e+00,7.966462707519531250e+01,1.000000000000000000e+00,4.053124030178878456e-06
-3.522425079345703125e+01,-4.826409339904785156e+00,4.000000000000000000e+00,8.504429715685546398e-04
-1.410096931457519531e+01,1.765258431434631348e+00,3.000000000000000000e+00,2.076029032468795776e-01
1.346687412261962891e+01,7.310662841796875000e+01,1.000000000000000000e+00,0.000000000000000000e+00
-3.773134613037109375e+01,5.944065570831298828e+00,2.000000000000000000e+00,2.231576681137084961e+00
1.842256736755371094e+01,-5.429276275634765625e+01,8.000000000000000000e+00,0.000000000000000000e+00
-3.824623870849609375e+01,1.644748687744140625e+01,6.000000000000000000e+00,5.313633084297180176e-01
-1.279514551162719727e+00,2.783272171020507812e+01,3.000000000000000000e+00,5.103056319057941437e-03
-2.318438911437988281e+01,1.361343193054199219e+01,6.000000000000000000e+00,3.651774883270263672e+00
-1.672294044494628906e+01,-3.695444869995117188e+01,0.000000000000000000e+00,2.001414299011230469e+00
-2.812585258483886719e+01,-4.792382812500000000e+01,2.000000000000000000e+00,4.562338814139366150e-03
-1.929151344299316406e+01,2.394585227966308594e+01,0.000000000000000000e+00,3.422042727470397949e-01
-4.094811248779296875e+01,-3.358963012695312500e+01,2.000000000000000000e+00,2.352081006392836571e-03
1.201571941375732422e+01,2.767282485961914062e+01,3.000000000000000000e+00,5.527473986148834229e-04
-2.534555053710937500e+01,1.230014038085937500e+01,3.000000000000000000e+00,4.436114311218261719e+00
4.740242004394531250e+01,-2.492653656005859375e+01,5.000000000000000000e+00,2.334390301257371902e-04
-1.816759681701660156e+01,-5.724190902709960938e+01,2.000000000000000000e+00,1.012138091027736664e-04
8.934280395507812500e+00,2.521678352355957031e+01,3.000000000000000000e+00,2.966963220387697220e-04
-5.424758911132812500e+01,-3.786398315429687500e+01,6.000000000000000000e+00,3.499228060245513916e-01
-3.855118942260742188e+01,1.524164581298828125e+01,6.000000000000000000e+00,2.349137067794799805e+00
4.115599632263183594e+00,-3.792050170898437500e+01,8.000000000000000000e+00,4.900702624581754208e-04
6.651795959472656250e+01,-2.312329483032226562e+01,5.000000000000000000e+00,3.218656047465628944e-06
-4.009028625488281250e+01,-9.003142356872558594e+00,4.000000000000000000e+00,1.137545797973871231e-03
-3.508927917480468750e+01,3.190733528137207031e+01,0.000000000000000000e+00,1.423758715391159058e-01
-2.125551223754882812e+00,6.570158386230468750e+01,1.000000000000000000e+00,1.549732769490219653e-05
-4.170998001098632812e+01,9.340587615966796875e+00,2.000000000000000000e+00,8.028171658515930176e-01
-4.101683044433593750e+01,-3.271726989746093750e+01,2.000000000000000000e+00,5.007085856050252914e-03
-2.149501800537109375e+01,-3.229585647583007812e+01,2.000000000000000000e+00,2.484902972355484962e-03
-5.380392456054687500e+01,-4.933017349243164062e+01,6.000000000000000000e+00,5.495665967464447021e-02
3.588417053222656250e+01,2.716154289245605469e+01,7.000000000000000000e+00,9.684482356533408165e-04
